OTU,Sample,Abundance,depth_m,Water_Layer,avg_cells_ml,Kingdom,Phylum,Class,Order,Family,Genus,Abundance_P,AA_Genus,Phylum_Genus
Otu00240,LC-9m-E1,0.000483453,9,Mixolimnion,73000,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-A,0.048345273,35.2920494,Proteobacteria|betVII-A
Otu00377,Cadagno7m-E2,0.000482456,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,0.048245614,75.90643273,Proteobacteria|Sphingobium
Otu00098,LC-13m-E1,0.000479588,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,FTLpost3,FTLpost3_ge,0.047958755,45.72068021,Bacteroidetes|FTLpost3_ge
Otu00126,LC-13m-E1,0.000479588,13,Chemocline,95333.33333,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,0.047958755,45.72068021,Planctomycetes|uncultured
Otu00160,LC-13m-E1,0.000479588,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0.047958755,45.72068021,Bacteroidetes|Bacteroidetes_BD2-2_ge
Otu00176,LC-13m-E1,0.000479588,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0.047958755,45.72068021,Bacteroidetes|Bacteroidetes_vadinHA17_ge
Otu00198,LC-13m-E1,0.000479588,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0.047958755,45.72068021,Proteobacteria|Thiodictyon
Otu00252,LC-13m-E1,0.000479588,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI_unclassified,0.047958755,45.72068021,Proteobacteria|betI_unclassified
Otu00311,LC-17m-E1,0.000473205,17,Monimolimnion,434666.6667,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacteraceae_unclassified,0.047320478,205.6863441,Proteobacteria|Acetobacteraceae_unclassified
Otu00360,LC-17m-E1,0.000473205,17,Monimolimnion,434666.6667,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,0.047320478,205.6863441,Proteobacteria|Enterobacteriaceae_unclassified
Otu00412,LC-17m-E1,0.000473205,17,Monimolimnion,434666.6667,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,GWF2-44-16,GWF2-44-16_ge,0.047320478,205.6863441,Lentisphaerae|GWF2-44-16_ge
Otu00031,LC-19m-E1,0.000467918,19,Monimolimnion,397000,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-A,0.046791835,185.7635843,Actinobacteria|acIV-A
Otu00047,LC-19m-E1,0.000467918,19,Monimolimnion,397000,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,bacIII,bacIII-A,0.046791835,185.7635843,Bacteroidetes|bacIII-A
Otu00120,LC-19m-E1,0.000467918,19,Monimolimnion,397000,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,0.046791835,185.7635843,Planctomycetes|uncultured
Otu00292,LC-19m-E1,0.000467918,19,Monimolimnion,397000,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,uncultured,0.046791835,185.7635843,Bacteroidetes|uncultured
Otu00258,Cadagno15m-E2,0.00046206,15,Chemocline,905000,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,0.046205976,418.1640826,Verrucomicrobia|Lacunisphaera
Otu00277,Cadagno15m-E2,0.00046206,15,Chemocline,905000,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,0.046205976,418.1640826,Proteobacteria|Legionella
Otu00004,LC-11m-E1,0.000445092,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae_ge,0.044509185,46.43791642,Bacteroidetes|Lentimicrobiaceae_ge
Otu00149,LC-11m-E1,0.000445092,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0.044509185,46.43791642,Bacteroidetes|NS9_marine_group_ge
Otu00217,LC-9m-E1,0.000439502,9,Mixolimnion,73000,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.043950248,32.08368127,Proteobacteria|unclassified
Otu00266,LC-9m-E1,0.000439502,9,Mixolimnion,73000,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,gamV,gamV_unclassified,0.043950248,32.08368127,Proteobacteria|gamV_unclassified
Otu00368,LC-9m-E1,0.000439502,9,Mixolimnion,73000,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,T34_ge,0.043950248,32.08368127,Proteobacteria|T34_ge
Otu00527,LC-9m-E1,0.000439502,9,Mixolimnion,73000,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,0.043950248,32.08368127,Verrucomicrobia|Chthoniobacter
Otu00233,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0.043035433,251.7572802,Firmicutes|Firmicutes_unclassified
Otu00031,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-A,0.043035433,251.7572802,Actinobacteria|acIV-A
Otu00120,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,0.043035433,251.7572802,Planctomycetes|uncultured
Otu00151,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,0.043035433,251.7572802,Verrucomicrobia|uncultured
Otu00159,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.043035433,251.7572802,Bacteroidetes|bacVI-B
Otu00236,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,0.043035433,251.7572802,Chloroflexi|uncultured
Otu00255,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,OPB56_fa,OPB56_ge,0.043035433,251.7572802,Bacteroidetes|OPB56_ge
Otu00296,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae_unclassified,0.043035433,251.7572802,Verrucomicrobia|Pedosphaeraceae_unclassified
Otu00333,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,Lenti-02_ge,0.043035433,251.7572802,Lentisphaerae|Lenti-02_ge
Otu00359,LC-15point5m-E1,0.000430354,15.5,Chemocline,585000,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,0.043035433,251.7572802,Epsilonbacteraeota|Sulfurospirillum
Otu00059,LC-5m-E1,0.000424959,5,Mixolimnion,86666.66667,Bacteria,Chloroflexi,SL56_marine_group,SL56_marine_group_or,SL56_marine_group_fa,SL56_marine_group_ge,0.042495927,36.82980381,Chloroflexi|SL56_marine_group_ge
Otu00135,LC-5m-E1,0.000424959,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,bacI-B,0.042495927,36.82980381,Bacteroidetes|bacI-B
Otu00220,LC-5m-E1,0.000424959,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,0.042495927,36.82980381,Proteobacteria|Aeromonas
Otu00259,LC-5m-E1,0.000424959,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,0.042495927,36.82980381,Bacteroidetes|uncultured
Otu00104,LC-13m-E1,0.000419639,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae_unclassified,0.041963911,40.00559519,Proteobacteria|Burkholderiaceae_unclassified
Otu00156,LC-13m-E1,0.000419639,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0.041963911,40.00559519,Proteobacteria|betVII-B
Otu00183,LC-13m-E1,0.000419639,13,Chemocline,95333.33333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0.041963911,40.00559519,Epsilonbacteraeota|Campylobacterales_unclassified
Otu00279,LC-13m-E1,0.000419639,13,Chemocline,95333.33333,Bacteria,Planctomycetes,vadinHA49,vadinHA49_or,vadinHA49_fa,vadinHA49_ge,0.041963911,40.00559519,Planctomycetes|vadinHA49_ge
Otu00258,LC-17m-E1,0.000414054,17,Monimolimnion,434666.6667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,0.041405418,179.9755511,Verrucomicrobia|Lacunisphaera
Otu00307,LC-17m-E1,0.000414054,17,Monimolimnion,434666.6667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,0.041405418,179.9755511,Verrucomicrobia|ADurb.Bin063-1
Otu00475,LC-17m-E1,0.000414054,17,Monimolimnion,434666.6667,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,0.041405418,179.9755511,Cyanobacteria|Gastranaerophilales_ge
Otu00204,Cadagno15m-E2,0.00041072,15,Chemocline,905000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.041071979,371.7014067,Proteobacteria|Sphingomonas
Otu00274,Cadagno15m-E2,0.00041072,15,Chemocline,905000,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,mle1-27_ge,0.041071979,371.7014067,Proteobacteria|mle1-27_ge
Otu00279,LC-19m-E1,0.000409429,19,Monimolimnion,397000,Bacteria,Planctomycetes,vadinHA49,vadinHA49_or,vadinHA49_fa,vadinHA49_ge,0.040942855,162.5431362,Planctomycetes|vadinHA49_ge
Otu00360,LC-19m-E1,0.000409429,19,Monimolimnion,397000,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,0.040942855,162.5431362,Proteobacteria|Enterobacteriaceae_unclassified
Otu00137,LC-11m-E1,0.000404629,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,0.040462896,42.21628765,Bacteroidetes|uncultured
Otu00142,LC-11m-E1,0.000404629,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0.040462896,42.21628765,Proteobacteria|Caulobacter
Otu00192,LC-9m-E1,0.000395552,9,Mixolimnion,73000,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0.039555223,28.87531315,Proteobacteria|alfII-A
Otu00207,Cadagno7m-E2,0.000394737,7,Mixolimnion,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.039473684,62.10526314,Bacteroidetes|Pedobacter
Otu00266,Cadagno7m-E2,0.000394737,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,gamV,gamV_unclassified,0.039473684,62.10526314,Proteobacteria|gamV_unclassified
Otu00382,LC-11m-E1,0.000364166,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,0.036416606,37.99465889,Proteobacteria|Alphaproteobacteria_unclassified
Otu00040,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,alfV,alfV-A,0.035969067,34.29051016,Proteobacteria|alfV-A
Otu00186,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0.035969067,34.29051016,Chloroflexi|GIF9_ge
Otu00191,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0.035969067,34.29051016,Kiritimatiellaeota|MSBL3
Otu00204,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.035969067,34.29051016,Proteobacteria|Sphingomonas
Otu00217,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.035969067,34.29051016,Proteobacteria|unclassified
Otu00234,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,0.035969067,34.29051016,Bacteroidetes|Ferruginibacter
Otu00238,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,Cloacimonadales_unclassified,Cloacimonadales_unclassified,0.035969067,34.29051016,Cloacimonetes|Cloacimonadales_unclassified
Otu00239,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,0.035969067,34.29051016,Firmicutes|Ruminococcaceae_unclassified
Otu00270,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales_unclassified,Myxococcales_unclassified,0.035969067,34.29051016,Proteobacteria|Myxococcales_unclassified
Otu00272,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallales_fa,Victivallales_ge,0.035969067,34.29051016,Lentisphaerae|Victivallales_ge
Otu00292,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,uncultured,0.035969067,34.29051016,Bacteroidetes|uncultured
Otu00360,LC-13m-E1,0.000359691,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,0.035969067,34.29051016,Proteobacteria|Enterobacteriaceae_unclassified
Otu00227,Cadagno15m-E2,0.00035938,15,Chemocline,905000,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,0.035937981,325.2387309,Proteobacteria|Proteobacteria_unclassified
Otu00333,Cadagno15m-E2,0.00035938,15,Chemocline,905000,Bacteria,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,Lenti-02_ge,0.035937981,325.2387309,Lentisphaerae|Lenti-02_ge
Otu00338,Cadagno15m-E2,0.00035938,15,Chemocline,905000,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,0.035937981,325.2387309,Proteobacteria|uncultured
Otu00151,LC-17m-E1,0.000354904,17,Monimolimnion,434666.6667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,0.035490358,154.2647581,Verrucomicrobia|uncultured
Otu00197,LC-17m-E1,0.000354904,17,Monimolimnion,434666.6667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,0.035490358,154.2647581,Bacteroidetes|Chitinophagaceae_unclassified
Otu00222,LC-17m-E1,0.000354904,17,Monimolimnion,434666.6667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,37-13,37-13_ge,0.035490358,154.2647581,Bacteroidetes|37-13_ge
Otu00363,LC-17m-E1,0.000354904,17,Monimolimnion,434666.6667,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,UBA12409_ge,0.035490358,154.2647581,Dependentiae|UBA12409_ge
Otu00381,LC-17m-E1,0.000354904,17,Monimolimnion,434666.6667,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,0.035490358,154.2647581,Chloroflexi|uncultured
Otu00401,LC-17m-E1,0.000354904,17,Monimolimnion,434666.6667,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_ge,0.035490358,154.2647581,Firmicutes|Ruminococcaceae_ge
Otu00137,LC-5m-E1,0.000354133,5,Mixolimnion,86666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,0.035413273,30.69150318,Bacteroidetes|uncultured
Otu00346,LC-5m-E1,0.000354133,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,0.035413273,30.69150318,Proteobacteria|Alkanindiges
Otu00368,LC-5m-E1,0.000354133,5,Mixolimnion,86666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,T34_ge,0.035413273,30.69150318,Proteobacteria|T34_ge
Otu00107,LC-19m-E1,0.000350939,19,Monimolimnion,397000,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acSTL,acSTL-A,0.035093876,139.3226882,Actinobacteria|acSTL-A
Otu00159,LC-19m-E1,0.000350939,19,Monimolimnion,397000,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.035093876,139.3226882,Bacteroidetes|bacVI-B
Otu00217,LC-19m-E1,0.000350939,19,Monimolimnion,397000,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.035093876,139.3226882,Proteobacteria|unclassified
Otu00227,LC-19m-E1,0.000350939,19,Monimolimnion,397000,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,0.035093876,139.3226882,Proteobacteria|Proteobacteria_unclassified
Otu00382,LC-19m-E1,0.000350939,19,Monimolimnion,397000,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,0.035093876,139.3226882,Proteobacteria|Alphaproteobacteria_unclassified
Otu00475,LC-19m-E1,0.000350939,19,Monimolimnion,397000,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,0.035093876,139.3226882,Cyanobacteria|Gastranaerophilales_ge
Otu00086,Cadagno7m-E2,0.000350877,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Thiovirga,0.035087719,55.20467835,Proteobacteria|Thiovirga
Otu00156,Cadagno7m-E2,0.000350877,7,Mixolimnion,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0.035087719,55.20467835,Proteobacteria|betVII-B
Otu00062,LC-11m-E1,0.000323703,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfocapsa,0.032370316,33.77303012,Proteobacteria|Desulfocapsa
Otu00147,LC-11m-E1,0.000323703,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,gamIV,gamIV-A,0.032370316,33.77303012,Proteobacteria|gamIV-A
Otu00204,LC-11m-E1,0.000323703,11,Mixolimnion,104333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.032370316,33.77303012,Proteobacteria|Sphingomonas
Otu00207,LC-11m-E1,0.000323703,11,Mixolimnion,104333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.032370316,33.77303012,Bacteroidetes|Pedobacter
Otu00258,LC-11m-E1,0.000323703,11,Mixolimnion,104333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,0.032370316,33.77303012,Verrucomicrobia|Lacunisphaera
Otu00159,Cadagno15m-E2,0.00030804,15,Chemocline,905000,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.030803984,278.776055,Bacteroidetes|bacVI-B
Otu00236,Cadagno15m-E2,0.00030804,15,Chemocline,905000,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,0.030803984,278.776055,Chloroflexi|uncultured
Otu00286,Cadagno15m-E2,0.00030804,15,Chemocline,905000,Bacteria,Cyanobacteria,Oxyphotobacteria,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena_PCC-7429,0.030803984,278.776055,Cyanobacteria|Pseudanabaena_PCC-7429
Otu00359,Cadagno15m-E2,0.00030804,15,Chemocline,905000,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,0.030803984,278.776055,Epsilonbacteraeota|Sulfurospirillum
Otu00401,Cadagno15m-E2,0.00030804,15,Chemocline,905000,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_ge,0.030803984,278.776055,Firmicutes|Ruminococcaceae_ge
Otu00234,LC-9m-E1,0.000307652,9,Mixolimnion,73000,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,0.030765174,22.45857689,Bacteroidetes|Ferruginibacter
Otu00304,LC-9m-E1,0.000307652,9,Mixolimnion,73000,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,0.030765174,22.45857689,Proteobacteria|Brevundimonas
Otu00360,LC-9m-E1,0.000307652,9,Mixolimnion,73000,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,0.030765174,22.45857689,Proteobacteria|Enterobacteriaceae_unclassified
Otu00404,LC-9m-E1,0.000307652,9,Mixolimnion,73000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,0.030765174,22.45857689,Proteobacteria|Sphingomonadaceae_unclassified
Otu00057,Cadagno7m-E2,0.000307018,7,Mixolimnion,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,0.030701754,48.30409356,Verrucomicrobia|Luteolibacter
Otu00162,LC-13m-E1,0.000299742,13,Chemocline,95333.33333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0.029974222,28.57542513,Proteobacteria|Geobacter
Otu00197,LC-13m-E1,0.000299742,13,Chemocline,95333.33333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,0.029974222,28.57542513,Bacteroidetes|Chitinophagaceae_unclassified
Otu00381,LC-13m-E1,0.000299742,13,Chemocline,95333.33333,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,0.029974222,28.57542513,Chloroflexi|uncultured
Otu00040,LC-17m-E1,0.000295753,17,Monimolimnion,434666.6667,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,alfV,alfV-A,0.029575299,128.5539651,Proteobacteria|alfV-A
Otu00159,LC-17m-E1,0.000295753,17,Monimolimnion,434666.6667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.029575299,128.5539651,Bacteroidetes|bacVI-B
Otu00187,LC-17m-E1,0.000295753,17,Monimolimnion,434666.6667,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV-B,0.029575299,128.5539651,Proteobacteria|alfIV-B
Otu00217,LC-17m-E1,0.000295753,17,Monimolimnion,434666.6667,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.029575299,128.5539651,Proteobacteria|unclassified
